gid,osm_id,source,x1,y1,target,x2,y2,length_m
98980,166637187,89496,117.3919006,23.9172948,34850,117.383102,23.9015191,1963.56295103337
98981,166637188,17634,117.381302,23.8981708,6931,117.381129,23.8977721,47.543112832374
98982,166637189,96510,117.1890726,23.6891998,83786,117.1875466,23.6890607,156.404506110853
98983,166637190,88443,117.3084954,23.7645678,83340,117.302567,23.761614,687.192456147655
98984,166637191,90208,117.3924415,23.917256,57015,117.3932598,23.9187433,184.60012135342
98985,166637192,18777,117.1875578,23.6889442,7358,117.1890877,23.6890836,156.803761515518
98986,166637193,39658,117.3725994,23.8083651,98040,117.3730494,23.8088402,69.7968988602419
98987,166637194,74291,117.3815369,23.897495,55444,117.3817653,23.8980014,60.7184516103596
98988,166637195,70529,117.3804552,23.8942302,47332,117.38054,23.8946594,48.3147809850291
98989,166637196,83786,117.1875466,23.6890607,9896,117.1870101,23.6890229,54.8801104917366
98990,166637198,39745,117.3810044,23.8962087,9372,117.3811353,23.8965393,38.9670596701893
98991,166637202,9372,117.3811353,23.8965393,74291,117.3815369,23.897495,113.475755646771
98992,166637220,67201,117.3729533,23.8089172,61679,117.3725035,23.8084423,69.7667921152801
98993,166637221,91084,117.1870178,23.6889061,18777,117.1875578,23.6889442,55.2386357085742
98994,166637222,8199,117.3026296,23.7615121,66914,117.3085556,23.7644647,686.914451371623
98995,166637223,34850,117.383102,23.9015191,17634,117.381302,23.8981708,413.825228639424
98996,166637224,95930,117.3805474,23.8962277,83062,117.3800767,23.8943035,218.474028211686
98997,166637225,3705,117.4001113,23.9337438,67127,117.3983509,23.9294529,507.917697371316
98998,166637229,34404,117.3984797,23.9294088,20523,117.4002399,23.933699,507.837983725722
98999,166637230,47332,117.38054,23.8946594,39745,117.3810044,23.8962087,177.998166913278
99000,166637231,16787,117.4037375,23.9420547,3705,117.4001113,23.9337438,991.957946301623
99001,166637232,84395,117.5079576,23.927803,83143,117.4451512,23.9552644,7957.51132010622
99002,166637233,20523,117.4002399,23.933699,75140,117.4038603,23.9419977,990.482870129833
99003,166637234,66914,117.3085556,23.7644647,42429,117.3350382,23.7726407,2864.44088411123
99004,166637235,61679,117.3725035,23.8084423,75990,117.3674875,23.8022084,861.513858121839
99005,166637235,75990,117.3674875,23.8022084,57119,117.3376168,23.7736831,4467.82786171068
99006,166637235,57119,117.3376168,23.7736831,63127,117.3347331,23.7726658,314.904323671318
99008,166637237,53763,117.2139202,23.6932677,32565,117.2215839,23.6938699,785.844475171649
99009,166637239,84538,117.1794926,23.6888427,91084,117.1870178,23.6889061,767.801005062161
99010,166637240,9896,117.1870101,23.6890229,45674,117.1794043,23.6889597,776.019974339068
99011,166637241,75850,117.2215195,23.6939774,93531,117.2138034,23.6933528,791.229199242588
99012,166637243,6095,117.3800144,23.8939427,55659,117.3799728,23.8936516,32.5183977247004
99013,166637243,55659,117.3799728,23.8936516,73184,117.3805128,23.886214,831.108718722674
99014,166637243,73184,117.3805128,23.886214,98099,117.3873339,23.8360627,5634.61168795768
99015,166637244,16500,117.387456,23.8360281,12285,117.3810454,23.8849622,5493.90656541183
99016,166637244,12285,117.3810454,23.8849622,40158,117.3800692,23.8909882,677.822900359266
99017,166637244,40158,117.3800692,23.8909882,70529,117.3804552,23.8942302,361.799673658877
99018,166637246,22302,117.4451231,23.9551411,79120,117.5079309,23.9276568,7958.23655567217
99019,166637249,78136,117.1962499,23.690446,96510,117.1890726,23.6891998,745.607753663899
99020,166637250,7358,117.1890877,23.6890836,72965,117.1962806,23.6903325,747.228283104347
99021,166637251,61004,117.3934678,23.9191046,24862,117.3982221,23.9288006,1179.07694693937
99022,166637252,85238,117.3980576,23.9288137,75315,117.3929754,23.9192378,1180.62821776981
99023,166637254,83340,117.302567,23.761614,47862,117.243727,23.7103491,8528.05039604472
99024,166637254,47862,117.243727,23.7103491,80401,117.2401091,23.7079828,452.697086802226
99025,166637254,80401,117.2401091,23.7079828,73173,117.2356787,23.7043251,607.317928705571
99026,166637256,95327,117.2357981,23.7042707,10065,117.2411598,23.7085627,725.418701415802
99027,166637256,10065,117.2411598,23.7085627,93698,117.2469286,23.7120752,705.500035764355
99028,166637281,42429,117.3350382,23.7726407,58447,117.3384162,23.7717547,398.701521244318
99029,166637256,93698,117.2469286,23.7120752,8199,117.3026296,23.7615121,8149.28693753045
99030,166637390,35037,117.3781846,23.8905718,69754,117.3776844,23.8906798,52.3247626405817
99031,166637390,69754,117.3776844,23.8906798,96884,117.375714,23.890858,201.79313635992
99033,166637257,61560,117.0408662,23.7059848,38805,117.1164391,23.6982734,7909.02323585655
99034,166637257,38805,117.1164391,23.6982734,782,117.1232337,23.6982956,693.381496062636
99035,166637257,782,117.1232337,23.6982956,66576,117.1523016,23.6943092,3020.42945751541
99036,166637257,66576,117.1523016,23.6943092,85823,117.1608168,23.6923947,895.039672353611
99037,166637257,85823,117.1608168,23.6923947,98280,117.1760104,23.6888871,1605.84655630491
99038,166637258,72965,117.1962806,23.6903325,53763,117.2139202,23.6932677,1833.45409698031
99039,166637262,93531,117.2138034,23.6933528,78136,117.1962499,23.690446,1824.54017046183
99040,166637263,24089,117.1759584,23.6890104,89853,117.1589301,23.6928329,1796.19404940677
99041,166637263,89853,117.1589301,23.6928329,76828,117.153009,23.6942275,623.874817893818
99042,166637263,76828,117.153009,23.6942275,52386,117.1504079,23.6950464,280.393722134397
99043,166637263,52386,117.1504079,23.6950464,32035,117.1253605,23.6982327,2597.67448230853
99044,166637263,32035,117.1253605,23.6982327,97882,117.1174271,23.6984299,810.369457527019
99045,166637263,97882,117.1174271,23.6984299,49760,117.0408495,23.7060839,8011.31124038063
99046,166637278,66446,117.3776111,23.8905742,73184,117.3805128,23.886214,607.522367872787
99048,166637280,95117,117.4052269,23.9475233,74476,117.4045092,23.9433005,553.254130779813
99049,166637283,55659,117.3799728,23.8936516,69754,117.3776844,23.8906798,485.021384780642
99050,166637284,44467,117.4100064,23.9486271,73188,117.4052749,23.947631,550.53846275303
99051,166637286,31064,117.4067036,23.9457611,59859,117.4089246,23.9462632,430.822395269963
99052,166637287,94517,117.1224105,23.7030049,69775,117.1236368,23.7058238,544.325833738821
99053,166637288,1936,117.4089689,23.9462024,17638,117.4125464,23.9498578,572.041603148715
99054,166637289,16126,117.1214454,23.6987435,53508,117.1219063,23.700692,220.969273993625
99055,166637289,53508,117.1219063,23.700692,94517,117.1224105,23.7030049,261.324703521128
99056,166637289,94517,117.1224105,23.7030049,24003,117.1242543,23.7061934,409.009859223817
99057,166637290,83411,117.1218053,23.7007095,97882,117.1174271,23.6984299,582.939150355627
99058,166637291,98178,117.1259626,23.7073567,32812,117.1223371,23.7030677,706.795135319548
99076,166637299,32035,117.1253605,23.6982327,53508,117.1219063,23.700692,533.845247178605
99080,166637301,12285,117.3810454,23.8849622,887,117.380478,23.8899076,615.378563007927
99081,166637332,11096,117.2416121,23.7093681,10698,117.2422779,23.7089333,83.2411347504855
99082,166637302,42672,117.1210315,23.7042998,32812,117.1223371,23.7030677,242.943396086962
99083,166637302,32812,117.1223371,23.7030677,83411,117.1218053,23.7007095,266.877275757847
99084,166637302,83411,117.1218053,23.7007095,27218,117.1213903,23.698743,221.879847848051
99091,166637305,68869,117.3804431,23.8898236,40158,117.3800692,23.8909882,568.290578080375
99092,166637307,10698,117.2422779,23.7089333,93698,117.2469286,23.7120752,683.901876732854
99093,166637308,10065,117.2411598,23.7085627,72026,117.2423095,23.7089734,517.97237374915
99095,166637311,85061,117.1212708,23.6981913,782,117.1232337,23.6982956,586.551397079299
99096,166637312,38805,117.1164391,23.6982734,19075,117.1213238,23.6981819,600.535477230494
99098,166637315,19632,117.3401377,23.7671459,69800,117.3384833,23.7717824,542.602205351135
99099,166637315,69800,117.3384833,23.7717824,29063,117.3413148,23.7752986,556.259569018092
99100,166637324,27218,117.1213903,23.698743,85061,117.1212708,23.6981913,62.3065151078532
99101,166637330,40073,117.3753962,23.8907135,76584,117.3757998,23.8907052,41.1119025787003
99103,166637334,887,117.380478,23.8899076,4232,117.3794609,23.8902007,108.547394537123
99104,166637335,72026,117.2423095,23.7089734,42774,117.2416433,23.7094084,83.2872053094984
99106,166637337,96884,117.375714,23.890858,64738,117.375323,23.8908759,39.8677470275467
99108,166637339,42774,117.2416433,23.7094084,91532,117.2405955,23.7100808,130.244209390776
99109,166637339,91532,117.2405955,23.7100808,20793,117.2388065,23.7113462,230.072164388007
99110,166637344,19075,117.1213238,23.6981819,16126,117.1214454,23.6987435,63.4236915645514
99111,166637346,69800,117.3384833,23.7717824,44225,117.3377539,23.7732567,179.415417070952
99112,166637347,57119,117.3376168,23.7736831,71809,117.3373538,23.7739209,380.495795635026
99125,166637349,4232,117.3794609,23.8902007,35037,117.3781846,23.8905718,136.357740718906
99138,166637352,92246,117.33999,23.7673202,85593,117.339966,23.767138,20.3272888489149
99145,166637367,76584,117.3757998,23.8907052,66446,117.3776111,23.8905742,185.107231526221
99148,166637392,56212,117.4061713,23.9469217,1936,117.4089689,23.9462024,308.510359022618
99149,166637395,59859,117.4089246,23.9462632,72816,117.406212,23.9469833,299.415820582297
99150,166637399,53499,117.4039443,23.949673,95117,117.4052269,23.9475233,274.930809083687
99151,166637399,95117,117.4052269,23.9475233,56212,117.4061713,23.9469217,117.089538122218
99152,166637400,94420,117.047368,23.6652435,26194,117.0479774,23.6649484,70.270652489228
99154,166637408,72816,117.406212,23.9469833,73188,117.4052749,23.947631,119.772069877767
99155,166637408,73188,117.4052749,23.947631,18983,117.4041663,23.9497301,264.653305350255
99212,166683235,2907,116.9841341,23.7064547,61560,117.0408662,23.7059848,5939.23938087032
99213,166683236,42038,116.9842042,23.7066044,63594,116.9837666,23.7064478,47.8788398079493
99218,166683243,41549,116.9830107,23.7033389,16801,116.9828051,23.7059923,670.717650442161
99252,166683238,25238,116.9759162,23.7036268,89646,116.9831119,23.703099,776.651431923516
99282,166683253,30197,116.9850315,23.7041032,70894,116.9848901,23.7040277,16.6694337124468
99283,166683253,70894,116.9848901,23.7040277,16307,116.9843414,23.703812,60.8443377325997
99284,166683253,16307,116.9843414,23.703812,33801,116.9798619,23.7042704,515.348007477762
99285,166683254,91295,116.9801877,23.7051728,53602,116.9791,23.7051104,603.369677317535
99327,166683296,59152,116.135931,23.3279088,29488,116.1226099,23.3137802,2085.27700328402
99328,166683297,61249,116.1227039,23.3137185,18763,116.1360325,23.3278643,2087.4796720834
99329,166683298,69694,116.1219275,23.3126648,63623,116.1090697,23.2834939,3515.08623104131
99330,166683299,37373,116.1220268,23.3126161,61249,116.1227039,23.3137185,140.364682829074
99434,166691943,84334,113.4391559,22.5357899,64798,113.4293893,22.5488342,1766.27210690764
99478,166691954,18656,113.4438876,22.5309644,84334,113.4391559,22.5357899,722.826080898013
100217,167522165,150334,113.3150851,22.5104621,178636,113.3109876,22.5101278,425.555852296949
100451,169222646,177852,113.4629462,22.3144058,177962,113.4607151,22.311333,505.914116354943
100452,169222648,138652,113.4565295,22.3115905,139798,113.4630225,22.3143166,951.583642653254
100453,169222658,177962,113.4607151,22.311333,157624,113.4639133,22.312563,406.962310222805
100509,169508421,176932,112.5122904,23.4465005,99013,112.5145898,23.4451949,275.886925932653
100510,169508422,114831,112.5245562,23.4395896,170701,112.5282399,23.4375161,440.94806471909
100554,169723934,120792,112.4391081,23.5092763,128230,112.4373865,23.5104093,288.706549921219
100555,169734121,149924,112.5677633,23.4040547,134737,112.5668728,23.4047932,122.369932246201
100556,169734122,144432,112.5599957,23.4135165,110714,112.5597167,23.4139005,51.2033230638645
100557,169734123,161537,112.5651466,23.4062283,176264,112.5632572,23.4083476,303.949067637831
100558,169734147,101408,112.5245583,23.4397914,119717,112.5146341,23.4454316,1193.22720411271
100559,169734148,181568,112.6326728,23.3842231,168491,112.6285637,23.3848238,425.307962831538
100664,170220336,107262,113.9402827,22.2916701,175144,113.9421937,22.2904553,238.916049279972
100665,170220337,138137,113.9397869,22.2925671,110056,113.9398492,22.2924985,9.945885234576
100666,170220340,99524,113.9399699,22.2926264,103940,113.9399114,22.2923298,33.6446559426956
100667,170268609,130546,110.3341877,24.8867768,164386,110.3360372,24.8883526,292.338552382815
100668,170268611,102569,110.2860499,24.9760635,139935,110.2842719,24.9793056,491.169360562573
100669,170268613,109800,110.3346025,24.8889235,164386,110.3360372,24.8883526,158.156839335901
100670,170268613,164386,110.3360372,24.8883526,111590,110.3379681,24.8875994,212.192147007164
100671,170268614,123394,110.3733594,24.8257327,145974,110.3688205,24.8270892,881.360459986323
100675,170273835,152452,110.2843293,24.9792309,145576,110.2847339,24.9783577,333.177078511261
100685,170281661,154510,113.476549,22.3241203,113501,113.4779787,22.3289219,551.994200781492
100859,171172270,158805,113.0963129,23.0379307,169224,113.0966151,23.037943,41.4097603795764
100886,171272133,142362,113.2055387,22.0382422,122509,113.2083219,22.0413597,449.129711136278
100926,171422761,158037,114.2524639,22.5772177,113688,114.2513259,22.5784489,220.926788183811
100928,171423739,123320,113.9854985,22.5866582,154168,113.9845502,22.5867103,97.7033115280049
100933,171474813,108590,114.1330438,22.3384079,148522,114.1324065,22.3390693,98.4393628689449
100934,171474813,102282,114.1320332,22.3392902,139315,114.1319232,22.3393092,11.5252857448027
100940,171480813,115568,114.1487055,22.3405894,181926,114.1499714,22.3409988,138.280475077374
100994,171486437,121854,114.2051921,22.6783332,161336,114.2032483,22.6768457,269.943134848454
100995,171487615,150598,114.3378118,22.8666754,105439,114.3364372,22.8698414,378.181000915758
100996,171487616,163713,114.3170677,22.9659063,115521,114.313313,22.968642,525.901939425881
100997,171487618,126974,114.3067096,22.9706458,165375,114.3094824,22.9690822,333.196874225442
100998,171488335,175310,113.1827493,22.852441,135227,113.184428,22.8475149,572.476327679445
100999,171488335,135227,113.184428,22.8475149,119290,113.1852496,22.8443837,356.965302335376
101000,171488337,160610,113.1918882,22.8480948,126863,113.1897476,22.847743,223.139464326103
101193,172848344,136708,114.2217339,22.4064014,102858,114.221253,22.4056683,95.093932867521
101215,173087899,180286,113.8457798,22.5701051,181128,113.8482018,22.5680899,334.434253001678
101216,173087899,181128,113.8482018,22.5680899,113161,113.8604426,22.5577751,1700.21364930151
101233,173222680,151472,112.6547379,22.4382323,118702,112.6533308,22.4367924,215.442069965062
101300,173767958,155999,113.3240104,22.6119199,98995,113.3245323,22.6097025,251.794473314224
101301,173767958,98995,113.3245323,22.6097025,107504,113.322798,22.6067235,400.052778566171
101302,173768037,98995,113.3245323,22.6097025,141762,113.3246717,22.6086031,122.632940310231
101318,174080634,142381,113.4512086,22.680915,123016,113.4459082,22.6773348,724.196484757837
101319,174080634,123016,113.4459082,22.6773348,125401,113.4437444,22.6767297,242.60981419494
101388,174750004,101422,113.8247573,22.6498019,126835,113.8247102,22.6497032,11.9541167137875
101389,174750282,107457,113.8227981,22.6484183,116332,113.8285008,22.6471727,642.110007510356
101390,174750440,180953,112.8419321,22.6221081,151199,112.8415722,22.6220682,38.3880866696599
101472,175854771,101785,112.813298,22.4217741,139755,112.8119083,22.4227478,544.365085772056
101473,175854772,179642,112.813754,22.4227812,159552,112.8124222,22.4204917,296.145825763866
101474,175854772,159552,112.8124222,22.4204917,160539,112.8079033,22.417745,569.690138982677
101499,176383544,127543,110.3384597,25.2833263,117577,110.3411487,25.2810712,380.094429352596
101509,176488223,166089,112.4505338,22.3475983,181670,112.4466847,22.3486783,438.931482967706
101510,176488224,131134,112.4505824,22.3476146,156995,112.452262,22.3464447,219.253587791621
101550,177929623,144463,112.2131596,21.8335709,152119,112.1091485,21.8214352,11065.9359715549
101551,177937461,122051,112.0549761,21.8414241,133221,112.0548156,21.8419213,57.4998952074007
101552,177937462,143215,112.0369606,21.8926404,130647,112.0365899,21.895957,432.478166767916
101565,178282154,124485,112.5578179,22.3868464,128470,112.5583642,22.387092,62.4867642454466
101588,178703242,118401,115.648852,22.9634099,99915,115.6501698,22.9634162,135.157238925805
101589,178703244,114128,115.7515475,22.967108,100821,115.7802826,22.9630294,2983.83387167737
101590,178703801,139213,116.0832449,24.337108,170055,116.0556565,24.3000591,5122.13618213988
101609,179095187,139349,112.8163596,22.3842798,160539,112.8079033,22.417745,3959.88965761473
101610,179095187,160539,112.8079033,22.417745,107906,112.8096555,22.419958,304.620928931237
101627,179222059,109924,112.8235065,22.1600491,114947,112.8234955,22.1598352,23.712828088049
101628,179222226,162153,112.8235259,22.4505722,111935,112.8229539,22.4472422,373.423073131055
101629,179222227,173307,112.8237093,22.4505316,143161,112.8320936,22.4913931,4652.0772557701
101630,179222229,163353,112.8231148,22.4472109,173307,112.8237093,22.4505316,372.779324842179
101795,180361603,102983,115.1265745,22.8127932,121291,115.1297602,22.8145491,469.570033120673
101798,180364760,162849,111.8554843,21.899139,128554,111.8484708,21.8974304,749.03131731664
101811,180533766,98652,113.3672655,23.2111719,132183,113.3628751,23.2067907,877.270313209998
101812,180533769,130254,113.3700014,23.2109554,98652,113.3672655,23.2111719,281.278371951911
101818,180567040,168092,113.230489,23.1148105,99646,113.229003,23.1158671,192.206512783741
101819,180607135,168578,110.0594232,20.9220011,133168,110.0571034,20.9173006,573.677751510078
101820,180608128,146496,110.2482416,21.3211543,177142,110.250876,21.3184721,404.508451389987
101822,180610681,178411,110.865215,21.5841102,166899,110.8674985,21.5783226,683.072772283517
101823,180610683,156258,110.6166155,21.5295998,137074,110.6146083,21.5280846,267.184833969539
101824,180610683,137074,110.6146083,21.5280846,106455,110.5409535,21.4919579,8724.19565646179
101825,180611704,108779,111.9076829,21.8978498,180315,111.9200476,21.9000647,1304.29786028301
101848,180819716,153755,113.2474792,23.1706142,168800,113.2477941,23.1692943,149.6881668696
101849,180819719,111601,113.2476795,23.1581938,177256,113.2485412,23.1588115,112.053192380791
101850,180819723,144888,113.2535385,23.1591081,168614,113.252075,23.1603062,200.294790846056
101851,180819724,136544,113.244043,23.1520227,164940,113.2444993,23.1531491,133.340559700259
101852,180819725,150714,113.244116,23.1526788,106384,113.243837,23.1519401,86.672784379654
101854,180819729,144824,113.2526073,23.1649854,139192,113.2505111,23.1658902,236.902802894051
101855,180827996,127117,113.2541476,23.1802691,163803,113.2561706,23.184295,520.926508913828
101856,180827997,167666,113.2547816,23.184177,109694,113.2549445,23.1852543,120.4793063819
101862,180901202,139828,113.2248377,23.1306686,169275,113.2252921,23.1365811,663.648885132983
101863,180901206,104785,113.2202729,23.1488185,108746,113.2192004,23.1501523,184.081484917944
101864,180901223,108728,113.245913,23.1012199,147373,113.2465503,23.1020425,311.169396742795
101866,180902578,155286,113.2724107,23.1624506,134146,113.2711511,23.1623141,130.259810423923
101902,181034008,138664,113.2501527,23.1603455,98665,113.2507739,23.1608964,88.1719357383466
101903,181034009,125798,113.2457353,23.1500642,130923,113.2442175,23.1495067,167.31075769661
101904,181034012,170563,113.2484574,23.1505593,133772,113.2475306,23.1503745,97.0936966997757
101916,181067089,110427,113.2794498,23.1054411,136488,113.2786191,23.1066646,211.390904185258
101917,181068928,171196,113.2781918,23.1204103,100912,113.2777233,23.1201665,55.0631177267196
101968,181325826,177475,110.2449257,25.1088267,136739,110.2446499,25.1081673,78.312097811715
101969,181327435,179829,110.221908,21.3437895,174652,110.2218246,21.3438461,10.6824679070839
101970,181327435,174652,110.2218246,21.3438461,129496,110.2212117,21.3439664,64.9567467084193
101971,181327435,129496,110.2212117,21.3439664,114268,110.2185475,21.3432578,297.444366324477
101972,181327437,177142,110.250876,21.3184721,118137,110.2542874,21.3174633,388.987848105729
101973,181327441,103600,110.2572125,21.3152351,122689,110.2529722,21.3141484,495.301694039014
101974,181327443,109030,110.21257,21.343334,143894,110.2159972,21.3412061,463.997911954965
101975,181327450,176427,110.2178539,21.3426198,161944,110.2186887,21.3432698,112.597398957629
101976,181327451,114268,110.2185475,21.3432578,146897,110.2178142,21.3426674,100.517834507468
101977,181327453,146897,110.2178142,21.3426674,151687,110.2159768,21.3412698,246.211435456815
102060,182319164,146234,112.9897849,22.7424265,169078,112.9906916,22.7423542,535.013211929056
102061,182319165,153363,112.9901053,22.7438964,130152,112.9866584,22.7418905,447.246486884014
102079,182347679,119526,113.5437049,22.3843507,163830,113.5353711,22.3962689,1576.15286169392
102080,182347683,106642,113.4808885,22.3385404,177624,113.4822428,22.3421661,425.479530760494
102094,182377183,161520,112.6489928,23.0538103,155075,112.649331,23.0561786,264.558148725709
102191,182670358,156410,113.8436361,22.6300085,165395,113.8430484,22.6308942,115.211116505377
102192,182670358,165395,113.8430484,22.6308942,167844,113.8413833,22.6329409,284.238218134059
102193,182670358,167844,113.8413833,22.6329409,177009,113.8398859,22.634618,241.220914724505
102194,182671934,143002,113.8651308,22.5986225,104578,113.8626693,22.6023779,486.915379428438
102195,182671934,104578,113.8626693,22.6023779,167039,113.8621789,22.603176,101.77634511149
102203,182832519,124004,113.9498536,22.5431524,159442,113.9509912,22.5431868,117.08040591548
102204,182832519,159442,113.9509912,22.5431868,143268,113.9512758,22.5431954,29.2906589223594
102219,182855808,156111,113.0012846,23.0652674,167552,113.0017206,23.0621757,358.992480473366
102220,182861899,139772,113.1168738,23.1323766,122460,113.1190072,23.1318748,225.949614333918
102221,182861900,132678,113.128474,23.1365621,137609,113.1274771,23.1402403,505.397151560618
102222,182861942,107639,113.125455,23.1346237,159241,113.1269254,23.1357279,194.344044744504
102223,182861944,142008,113.1226381,23.1318547,168254,113.1181559,23.1324195,488.287401226188
102226,182957718,135586,113.1337423,23.124156,108753,113.1332076,23.1253185,139.907305292681
102260,183210212,164812,112.9408458,22.078665,147734,112.9436766,22.0776147,418.072381931897
102270,183274393,128110,113.2775063,23.1463707,117105,113.2789474,23.1464658,149.290717398009
102271,183301061,150758,113.2716,23.1104595,177499,113.2723698,23.1114002,130.751937368176
102273,183301063,144637,113.2728102,23.1122034,152521,113.2720425,23.1111723,138.910308270198
102292,183445684,115839,113.0127839,22.785525,122506,113.0145117,22.7856656,439.277185540267
102299,183525073,175243,113.3623387,23.2798673,104925,113.3622395,23.2773961,274.02348903192
102303,183525090,161462,113.3635925,23.2782355,129831,113.3580379,23.2812459,669.908450266594
102304,183525091,150216,113.3627491,23.2845017,140853,113.3629154,23.2864087,211.881587680789
102305,183525092,167727,113.361805,23.2770339,168151,113.3619042,23.2763982,71.1467494565258
102306,183525094,116033,113.3635935,23.2771382,128187,113.3656407,23.2767479,221.072729569342
102314,183551976,106477,113.2174933,22.5844763,101761,113.2178462,22.5850602,74.1800858804067
102388,183984056,177220,114.1493116,22.5995059,155496,114.1499033,22.6007783,153.584015194226
102392,184030470,140701,114.1553008,22.6071811,150957,114.1559449,22.6094244,258.211735691956
102394,184030477,109243,114.1397978,22.5771546,152842,114.1402637,22.5784548,151.752844589868
102395,184030480,179310,114.1484186,22.5989824,137408,114.1461334,22.5944855,550.633040359395
102396,184097717,131664,114.1504028,22.6232285,137967,114.15493,22.6221562,519.034634768416
102403,184150257,152523,114.0948699,22.6327913,132351,114.0956692,22.6330874,88.4700562284142
102404,184150259,155057,114.0955716,22.6321077,132351,114.0956692,22.6330874,131.5034375245
102405,184154553,171743,114.1174604,22.6424955,113404,114.1178489,22.6422966,45.6057132103563
102406,184154553,113404,114.1178489,22.6422966,152086,114.1230013,22.641528,728.154174927881
102423,184296406,126676,114.0097783,22.5891396,138361,114.0092925,22.5873579,203.528302634979
102424,184373320,102655,114.2236315,22.6820976,100522,114.2238711,22.6836994,439.299687073162
102437,184520327,107364,114.1517477,22.6317091,122870,114.1513264,22.6337506,230.187674019366
102441,184597377,117538,110.1309512,22.7271451,169440,110.1321668,22.7242859,340.845894205323
102534,184989041,178941,113.2518098,22.9427396,175917,113.2519925,22.9447581,568.544289262696
102535,184989045,179020,113.2491526,22.9442863,135949,113.2500637,22.9440601,96.745982632299
102578,185095689,105470,113.0090263,23.1404033,154854,113.0065654,23.1387624,656.836000672922
102589,185134395,99212,113.4784718,22.8708224,138600,113.4805348,22.8711988,216.042918470656
102591,185137378,176867,113.4898045,22.8508579,157597,113.4891766,22.853554,419.915568173931
102593,185140764,123602,113.1716502,22.9087115,110706,113.1720107,22.908825,515.573273606248
102654,185495437,169859,113.6843136,23.0735034,123474,113.6834901,23.0762575,318.86024582163
102655,185495439,172139,113.6841577,23.0734444,151881,113.6843576,23.0730386,49.3882009513138
102692,185791338,168226,116.5291253,23.5687138,116537,116.5364713,23.5618935,1064.78962611065
102693,185791338,116537,116.5364713,23.5618935,133282,116.5488039,23.5487055,1932.60394216493
102694,185791339,153880,116.5890864,23.4892174,117196,116.588116,23.4922533,450.445977997714
102747,186159115,109625,116.0704022,24.1394552,130954,116.008365,24.0302717,14117.3138364502
102748,186159118,127279,116.073888,24.158108,164958,116.075114,24.15545,319.681647611035
102749,186159119,137175,116.0752142,24.1554877,141741,116.0739878,24.1581465,319.779079697794
102781,186925318,102883,110.5198291,21.4735087,107675,110.5203044,21.4733122,53.8505647177215
102792,187077262,111706,113.0990041,23.065427,146213,113.1003766,23.0658505,148.308295276889
102793,187077262,146213,113.1003766,23.0658505,166255,113.1008363,23.0660604,52.5298596680502
102794,187077266,152369,113.0964943,23.0658156,161733,113.0980942,23.0654005,174.054042339983
102795,187077268,161733,113.0980942,23.0654005,131540,113.0992479,23.0657989,134.48187821485
102796,187077269,152213,113.1000679,23.066876,123637,113.0994828,23.066748,61.6124807866988
102925,188055559,102219,110.2882153,21.4223232,168765,110.3008975,21.4410219,2452.54863547107
102926,188055559,141917,110.3543235,21.4733604,116066,110.3576102,21.4757809,433.421559742187
102931,188055575,101384,110.0358826,21.1299236,157598,110.0318794,21.1271189,521.687006405906
102970,188100551,103118,114.2219234,22.4071808,103529,114.2221011,22.4074797,37.8843087793929
103008,188280307,115229,113.3451676,23.1012198,128832,113.346566,23.1011009,143.896635977607
103048,188838062,111210,113.2149226,23.0534995,152392,113.2129788,23.0541167,210.837917983902
103052,188838067,120933,113.1625749,23.086482,169413,113.1625412,23.0869455,51.4464078839385
103054,188838069,113531,113.1623326,23.0868653,142941,113.1623583,23.0864343,47.8037656082071
103057,188838061,167817,113.2216864,23.0514605,79700,113.2217886,23.0499923,163.662998639434
103061,188838088,142637,113.2165704,23.0532615,111210,113.2149226,23.0534995,171.036162828285
103064,188838466,126210,113.277837,23.0007596,101957,113.2781149,22.9990436,192.190467516341
103065,188838470,174060,113.2936083,22.9427954,108339,113.2914621,22.9465144,467.141460127615
103066,188838470,108339,113.2914621,22.9465144,124085,113.2791252,22.9636948,2287.60045662446
103083,188930165,135339,113.3877934,23.1544999,131678,113.3842773,23.1541526,362.164804586318
103084,188930166,140485,113.3997146,23.1472886,123322,113.4027053,23.1514418,553.153317004118
103085,188930179,143443,113.3833728,23.1540911,103627,113.379049,23.1538022,444.091783805282
103086,188930200,143989,113.3992901,23.1400958,130685,113.3993991,23.1396181,54.0683462884686
103087,188930200,130685,113.3993991,23.1396181,166704,113.3997326,23.1383141,148.397031982781
103088,188930202,167384,113.4008189,23.1343648,161210,113.4001625,23.1383948,451.342460630834
103092,188942944,148205,113.3534123,22.983509,110984,113.3497139,22.9865763,510.024890579182
103093,188942948,128892,113.3494454,22.986656,164832,113.3505239,22.9855556,164.899691245796
103094,188942948,164832,113.3505239,22.9855556,102937,113.3544103,22.9824812,524.224674233153
103108,188943113,141188,113.3406597,22.9862261,133472,113.3390441,22.9861841,167.479997644009
103109,188943113,133472,113.3390441,22.9861841,165873,113.3376197,22.9865866,153.285423516668
103111,188943130,165361,113.321152,22.9959147,154852,113.321675,22.9954886,71.4277042849917
103112,188943130,154852,113.321675,22.9954886,139563,113.3236045,22.9944759,227.842221929501
103119,188943928,102729,113.3860777,22.9838747,150142,113.3993196,22.9665983,2367.91914211503
103120,188987009,182390,113.4833629,23.1990737,136982,113.4854055,23.1923895,773.004307763295
