enter_RoadId,enter_StationId,exit_RoadId,exit_stationId,enter_lat,enter_lon,exit_lat,exit_lon,enter_time,exit_time
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 18:32:00 EST 2016,Mon Jan 04 18:36:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 18:32:00 EST 2016,Mon Jan 04 18:55:00 EST 2016
1,7,1,60,23.1199760132,113.5650086403,23.1443259191,113.398604393,Mon Jan 04 18:32:00 EST 2016,Mon Jan 04 18:52:00 EST 2016
1,37,1,29,22.5373526817,114.0117573738,22.6279945585,113.8518333435,Mon Jan 04 18:32:00 EST 2016,Mon Jan 04 18:49:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 18:32:00 EST 2016,Mon Jan 04 18:36:00 EST 2016
48,10,1,27,22.686845113,113.9702153206,22.6476604205,113.8329291344,Mon Jan 04 18:32:00 EST 2016,Mon Jan 04 18:58:00 EST 2016
32,2,1,26,23.1665605835,113.2203984261,22.73383,113.84667,Mon Jan 04 18:33:00 EST 2016,Mon Jan 04 19:50:00 EST 2016
1,60,1,12,23.1443259191,113.398604393,23.0436023367,113.6457753181,Mon Jan 04 18:33:00 EST 2016,Mon Jan 04 19:01:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 18:33:00 EST 2016,Mon Jan 04 18:36:00 EST 2016
1,26,1,43,22.73383,113.84667,22.569494,113.922985,Mon Jan 04 18:33:00 EST 2016,Mon Jan 04 18:49:00 EST 2016
1,19,1,17,22.8277697001,113.6984324455,22.92997,113.68343,Mon Jan 04 18:33:00 EST 2016,Mon Jan 04 18:44:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 18:34:00 EST 2016,Mon Jan 04 18:43:00 EST 2016
1,11,1,60,23.0436023367,113.6457753181,23.1443259191,113.398604393,Mon Jan 04 18:34:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
1,40,1,27,22.5170962329,114.0595436096,22.6476604205,113.8329291344,Mon Jan 04 18:34:00 EST 2016,Mon Jan 04 18:53:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 18:34:00 EST 2016,Mon Jan 04 18:46:00 EST 2016
1,36,1,38,22.56433,113.92952,22.5308320943,114.0147185326,Mon Jan 04 18:34:00 EST 2016,Mon Jan 04 18:41:00 EST 2016
29,4,1,18,23.30347771,113.293762207,22.9285,113.6815,Mon Jan 04 18:34:00 EST 2016,Mon Jan 04 19:25:00 EST 2016
1,29,1,23,22.6279945585,113.8518333435,22.8065,113.78397,Mon Jan 04 18:35:00 EST 2016,Mon Jan 04 18:54:00 EST 2016
63,11,1,24,22.94185638,114.0167916,22.8021,113.78758,Mon Jan 04 18:35:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 18:35:00 EST 2016,Mon Jan 04 18:38:00 EST 2016
1,18,1,20,22.9285,113.6815,22.8248822268,113.702852726,Mon Jan 04 18:35:00 EST 2016,Mon Jan 04 18:45:00 EST 2016
49,4,1,27,22.6832023393,114.0485787392,22.6476604205,113.8329291344,Mon Jan 04 18:36:00 EST 2016,Mon Jan 04 18:57:00 EST 2016
63,3,1,19,22.86760882,113.8406492,22.8277697001,113.6984324455,Mon Jan 04 18:36:00 EST 2016,Mon Jan 04 18:50:00 EST 2016
3,15,1,26,23.37676,113.18594,22.73383,113.84667,Mon Jan 04 18:36:00 EST 2016,Mon Jan 04 20:01:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 18:36:00 EST 2016,Mon Jan 04 18:57:00 EST 2016
1,40,1,35,22.5170962329,114.0595436096,22.564249,113.930897,Mon Jan 04 18:36:00 EST 2016,Mon Jan 04 18:49:00 EST 2016
1,40,1,51,22.5170962329,114.0595436096,22.547881,113.990393,Mon Jan 04 18:36:00 EST 2016,Mon Jan 04 19:14:00 EST 2016
75,5,1,19,22.78748,113.91131,22.8277697001,113.6984324455,Mon Jan 04 18:36:00 EST 2016,Mon Jan 04 18:59:00 EST 2016
32,15,1,62,23.1544868492,113.3739280701,23.1399,113.3999,Mon Jan 04 18:36:00 EST 2016,Mon Jan 04 18:43:00 EST 2016
49,15,1,27,22.68229,114.21988,22.6476604205,113.8329291344,Mon Jan 04 18:37:00 EST 2016,Mon Jan 04 19:13:00 EST 2016
29,5,1,60,23.2943923778,113.3253479004,23.1443259191,113.398604393,Mon Jan 04 18:37:00 EST 2016,Mon Jan 04 18:59:00 EST 2016
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 18:37:00 EST 2016,Mon Jan 04 18:40:00 EST 2016
1,6,1,14,23.1476209071,113.5249257088,23.0154620538,113.6782407761,Mon Jan 04 18:37:00 EST 2016,Mon Jan 04 18:58:00 EST 2016
1,25,1,13,22.73598,113.84722,23.0154620538,113.6782407761,Mon Jan 04 18:37:00 EST 2016,Mon Jan 04 19:08:00 EST 2016
1,37,1,29,22.5373526817,114.0117573738,22.6279945585,113.8518333435,Mon Jan 04 18:37:00 EST 2016,Mon Jan 04 18:53:00 EST 2016
1,40,1,25,22.5170962329,114.0595436096,22.73598,113.84722,Mon Jan 04 18:37:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
37,4,1,15,22.7679,113.5767,22.9752063091,113.6992263794,Mon Jan 04 18:37:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
1,24,1,30,22.8021,113.78758,22.6279945585,113.8518333435,Mon Jan 04 18:38:00 EST 2016,Mon Jan 04 18:52:00 EST 2016
32,6,1,16,23.1691251255,113.3222150803,22.9752063091,113.6992263794,Mon Jan 04 18:38:00 EST 2016,Mon Jan 04 19:26:00 EST 2016
28,19,1,17,22.5685,113.3119,22.92997,113.68343,Mon Jan 04 18:38:00 EST 2016,Mon Jan 04 19:36:00 EST 2016
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 18:38:00 EST 2016,Mon Jan 04 18:42:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 18:38:00 EST 2016,Mon Jan 04 18:47:00 EST 2016
1,42,1,40,22.57018,113.922284,22.5170962329,114.0595436096,Mon Jan 04 18:38:00 EST 2016,Mon Jan 04 19:02:00 EST 2016
57,7,1,17,22.8495,113.4878,22.92997,113.68343,Mon Jan 04 18:38:00 EST 2016,Mon Jan 04 19:15:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 18:58:00 EST 2016
1,37,1,15,22.5373526817,114.0117573738,22.9752063091,113.6992263794,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 19:22:00 EST 2016
6,21,1,26,22.7496,113.4821,22.73383,113.84667,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 19:17:00 EST 2016
1,60,1,14,23.1443259191,113.398604393,23.0154620538,113.6782407761,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 19:07:00 EST 2016
1,60,1,8,23.1443259191,113.398604393,23.1199760132,113.5650086403,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 18:54:00 EST 2016
51,3,1,8,25.326,112.9563,23.1199760132,113.5650086403,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 23:45:00 EST 2016
37,4,1,34,22.7679,113.5767,22.590643,113.899411,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 19:19:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 18:54:00 EST 2016
1,60,1,62,23.1443259191,113.398604393,23.1399,113.3999,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 18:41:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 18:39:00 EST 2016,Mon Jan 04 18:48:00 EST 2016
1,40,1,51,22.5170962329,114.0595436096,22.547881,113.990393,Mon Jan 04 18:40:00 EST 2016,Mon Jan 04 18:47:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 18:40:00 EST 2016,Mon Jan 04 19:03:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 18:40:00 EST 2016,Mon Jan 04 18:57:00 EST 2016
1,29,1,34,22.6279945585,113.8518333435,22.590643,113.899411,Mon Jan 04 18:40:00 EST 2016,Mon Jan 04 18:45:00 EST 2016
1,46,1,28,22.7048,113.8446,22.6476604205,113.8329291344,Mon Jan 04 18:40:00 EST 2016,Mon Jan 04 18:46:00 EST 2016
25,7,1,17,22.8595,113.9813,22.92997,113.68343,Mon Jan 04 18:40:00 EST 2016,Mon Jan 04 19:13:00 EST 2016
25,7,1,19,22.8595,113.9813,22.8277697001,113.6984324455,Mon Jan 04 18:41:00 EST 2016,Mon Jan 04 19:11:00 EST 2016
25,21,1,19,22.811305,114.056977,22.8277697001,113.6984324455,Mon Jan 04 18:41:00 EST 2016,Mon Jan 04 19:21:00 EST 2016
26,18,1,38,22.5662,113.1439,22.5308320943,114.0147185326,Mon Jan 04 18:42:00 EST 2016,Mon Jan 04 20:13:00 EST 2016
1,40,1,35,22.5170962329,114.0595436096,22.564249,113.930897,Mon Jan 04 18:42:00 EST 2016,Mon Jan 04 18:52:00 EST 2016
6,54,1,26,22.6383,113.44408,22.73383,113.84667,Mon Jan 04 18:42:00 EST 2016,Mon Jan 04 19:27:00 EST 2016
23,7,1,8,23.17423669,112.8979623,23.1199760132,113.5650086403,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 19:48:00 EST 2016
1,20,1,38,22.8248822268,113.702852726,22.5308320943,114.0147185326,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 19:28:00 EST 2016
1,27,1,7,22.6476604205,113.8329291344,23.1199760132,113.5650086403,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 19:39:00 EST 2016
1,29,1,25,22.6279945585,113.8518333435,22.73598,113.84722,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 18:53:00 EST 2016
28,19,1,24,22.5685,113.3119,22.8021,113.78758,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 19:31:00 EST 2016
1,15,1,9,22.9752063091,113.6992263794,23.08033,113.59615,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 18:57:00 EST 2016
32,9,1,12,23.1468316958,113.1925463676,23.0436023367,113.6457753181,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 19:32:00 EST 2016
1,26,1,34,22.73383,113.84667,22.590643,113.899411,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 18:58:00 EST 2016
1,20,1,24,22.8248822268,113.702852726,22.8021,113.78758,Mon Jan 04 18:43:00 EST 2016,Mon Jan 04 18:52:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 18:44:00 EST 2016,Mon Jan 04 18:51:00 EST 2016
1,28,1,36,22.6476604205,113.8329291344,22.56433,113.92952,Mon Jan 04 18:44:00 EST 2016,Mon Jan 04 18:58:00 EST 2016
1,29,1,23,22.6279945585,113.8518333435,22.8065,113.78397,Mon Jan 04 18:44:00 EST 2016,Mon Jan 04 19:01:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 18:44:00 EST 2016,Mon Jan 04 19:24:00 EST 2016
1,35,1,29,22.564249,113.930897,22.6279945585,113.8518333435,Mon Jan 04 18:45:00 EST 2016,Mon Jan 04 18:54:00 EST 2016
1,16,1,24,22.9752063091,113.6992263794,22.8021,113.78758,Mon Jan 04 18:45:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
49,3,1,23,22.6839150635,114.0340948105,22.8065,113.78397,Mon Jan 04 18:45:00 EST 2016,Mon Jan 04 19:16:00 EST 2016
1,17,1,15,22.92997,113.68343,22.9752063091,113.6992263794,Mon Jan 04 18:45:00 EST 2016,Mon Jan 04 18:52:00 EST 2016
1,35,1,41,22.564249,113.930897,22.571788,113.920904,Mon Jan 04 18:45:00 EST 2016,Mon Jan 04 18:49:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 18:45:00 EST 2016,Mon Jan 04 19:06:00 EST 2016
1,40,1,27,22.5170962329,114.0595436096,22.6476604205,113.8329291344,Mon Jan 04 18:46:00 EST 2016,Mon Jan 04 19:12:00 EST 2016
1,5,1,60,23.1474433349,113.516600132,23.1443259191,113.398604393,Mon Jan 04 18:46:00 EST 2016,Mon Jan 04 19:06:00 EST 2016
30,6,1,40,23.1377159686,113.3481788635,22.5170962329,114.0595436096,Mon Jan 04 18:46:00 EST 2016,Mon Jan 04 20:18:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 18:46:00 EST 2016,Mon Jan 04 19:08:00 EST 2016
1,25,1,19,22.73598,113.84722,22.8277697001,113.6984324455,Mon Jan 04 18:46:00 EST 2016,Mon Jan 04 18:59:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 18:47:00 EST 2016,Mon Jan 04 18:53:00 EST 2016
34,10,1,38,23.3524213974,113.277733326,22.5308320943,114.0147185326,Mon Jan 04 18:47:00 EST 2016,Mon Jan 04 20:15:00 EST 2016
1,6,1,8,23.1476209071,113.5249257088,23.1199760132,113.5650086403,Mon Jan 04 18:47:00 EST 2016,Mon Jan 04 19:11:00 EST 2016
1,40,1,33,22.5170962329,114.0595436096,22.590881,113.89924,Mon Jan 04 18:48:00 EST 2016,Mon Jan 04 19:07:00 EST 2016
1,42,1,38,22.57018,113.922284,22.5308320943,114.0147185326,Mon Jan 04 18:48:00 EST 2016,Mon Jan 04 18:56:00 EST 2016
1,37,1,25,22.5373526817,114.0117573738,22.73598,113.84722,Mon Jan 04 18:48:00 EST 2016,Mon Jan 04 19:08:00 EST 2016
1,16,1,34,22.9752063091,113.6992263794,22.590643,113.899411,Mon Jan 04 18:48:00 EST 2016,Mon Jan 04 19:27:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 18:48:00 EST 2016,Mon Jan 04 18:54:00 EST 2016
1,37,1,19,22.5373526817,114.0117573738,22.8277697001,113.6984324455,Mon Jan 04 18:48:00 EST 2016,Mon Jan 04 19:28:00 EST 2016
1,33,1,27,22.590881,113.89924,22.6476604205,113.8329291344,Mon Jan 04 18:49:00 EST 2016,Mon Jan 04 18:55:00 EST 2016
31,9,1,16,23.21353,113.33659,22.9752063091,113.6992263794,Mon Jan 04 18:49:00 EST 2016,Mon Jan 04 19:31:00 EST 2016
1,42,1,38,22.57018,113.922284,22.5308320943,114.0147185326,Mon Jan 04 18:49:00 EST 2016,Mon Jan 04 18:56:00 EST 2016
1,40,1,27,22.5170962329,114.0595436096,22.6476604205,113.8329291344,Mon Jan 04 18:49:00 EST 2016,Mon Jan 04 19:16:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 18:49:00 EST 2016,Mon Jan 04 19:01:00 EST 2016
32,5,1,14,23.1622599337,113.2722616196,23.0154620538,113.6782407761,Mon Jan 04 18:50:00 EST 2016,Mon Jan 04 19:34:00 EST 2016
1,28,1,40,22.6476604205,113.8329291344,22.5170962329,114.0595436096,Mon Jan 04 18:50:00 EST 2016,Mon Jan 04 19:34:00 EST 2016
1,37,1,41,22.5373526817,114.0117573738,22.571788,113.920904,Mon Jan 04 18:50:00 EST 2016,Mon Jan 04 19:00:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 18:50:00 EST 2016,Mon Jan 04 19:00:00 EST 2016
1,28,1,40,22.6476604205,113.8329291344,22.5170962329,114.0595436096,Mon Jan 04 18:50:00 EST 2016,Mon Jan 04 19:36:00 EST 2016
63,3,1,19,22.86760882,113.8406492,22.8277697001,113.6984324455,Mon Jan 04 18:51:00 EST 2016,Mon Jan 04 19:08:00 EST 2016
1,35,1,29,22.564249,113.930897,22.6279945585,113.8518333435,Mon Jan 04 18:52:00 EST 2016,Mon Jan 04 19:03:00 EST 2016
54,7,1,8,22.95792119,112.3162872,23.1199760132,113.5650086403,Mon Jan 04 18:52:00 EST 2016,Mon Jan 04 21:12:00 EST 2016
63,19,1,13,22.84726771,113.6753775,23.0154620538,113.6782407761,Mon Jan 04 18:52:00 EST 2016,Mon Jan 04 19:11:00 EST 2016
31,5,1,62,23.23767,113.25713,23.1399,113.3999,Mon Jan 04 18:52:00 EST 2016,Mon Jan 04 19:16:00 EST 2016
1,19,1,15,22.8277697001,113.6984324455,22.9752063091,113.6992263794,Mon Jan 04 18:52:00 EST 2016,Mon Jan 04 19:07:00 EST 2016
1,26,1,40,22.73383,113.84667,22.5170962329,114.0595436096,Mon Jan 04 18:53:00 EST 2016,Mon Jan 04 19:27:00 EST 2016
1,33,1,23,22.590881,113.89924,22.8065,113.78397,Mon Jan 04 18:53:00 EST 2016,Mon Jan 04 19:12:00 EST 2016
32,2,1,20,23.1665605835,113.2203984261,22.8248822268,113.702852726,Mon Jan 04 18:53:00 EST 2016,Mon Jan 04 20:02:00 EST 2016
1,35,1,41,22.564249,113.930897,22.571788,113.920904,Mon Jan 04 18:54:00 EST 2016,Mon Jan 04 18:57:00 EST 2016
1,9,1,7,23.08033,113.59615,23.1199760132,113.5650086403,Mon Jan 04 18:54:00 EST 2016,Mon Jan 04 18:58:00 EST 2016
1,14,1,18,23.0154620538,113.6782407761,22.9285,113.6815,Mon Jan 04 18:54:00 EST 2016,Mon Jan 04 19:04:00 EST 2016
6,21,1,26,22.7496,113.4821,22.73383,113.84667,Mon Jan 04 18:54:00 EST 2016,Mon Jan 04 19:30:00 EST 2016
1,35,1,41,22.564249,113.930897,22.571788,113.920904,Mon Jan 04 18:54:00 EST 2016,Mon Jan 04 18:57:00 EST 2016
1,24,1,40,22.8021,113.78758,22.5170962329,114.0595436096,Mon Jan 04 18:55:00 EST 2016,Mon Jan 04 19:45:00 EST 2016
1,24,1,40,22.8021,113.78758,22.5170962329,114.0595436096,Mon Jan 04 18:55:00 EST 2016,Mon Jan 04 19:35:00 EST 2016
1,18,1,24,22.9285,113.6815,22.8021,113.78758,Mon Jan 04 18:55:00 EST 2016,Mon Jan 04 19:11:00 EST 2016
25,7,1,24,22.8595,113.9813,22.8021,113.78758,Mon Jan 04 18:56:00 EST 2016,Mon Jan 04 19:21:00 EST 2016
69,7,1,61,24.1038881,115.746994,23.15549,113.39893,Mon Jan 04 18:56:00 EST 2016,Mon Jan 04 22:18:00 EST 2016
23,3,1,16,23.1302769181,113.1051921844,22.9752063091,113.6992263794,Mon Jan 04 18:56:00 EST 2016,Mon Jan 04 19:50:00 EST 2016
1,26,1,40,22.73383,113.84667,22.5170962329,114.0595436096,Mon Jan 04 18:57:00 EST 2016,Mon Jan 04 19:36:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 18:57:00 EST 2016,Mon Jan 04 19:06:00 EST 2016
19,7,1,19,22.86929111,114.3361277,22.8277697001,113.6984324455,Mon Jan 04 18:57:00 EST 2016,Mon Jan 04 20:13:00 EST 2016
1,46,1,34,22.7048,113.8446,22.590643,113.899411,Mon Jan 04 18:57:00 EST 2016,Mon Jan 04 19:10:00 EST 2016
1,20,1,24,22.8248822268,113.702852726,22.8021,113.78758,Mon Jan 04 18:57:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
1,62,1,24,23.1399,113.3999,22.8021,113.78758,Mon Jan 04 18:57:00 EST 2016,Mon Jan 04 19:43:00 EST 2016
1,15,1,7,22.9752063091,113.6992263794,23.1199760132,113.5650086403,Mon Jan 04 18:58:00 EST 2016,Mon Jan 04 19:12:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 18:58:00 EST 2016,Mon Jan 04 19:21:00 EST 2016
1,35,1,41,22.564249,113.930897,22.571788,113.920904,Mon Jan 04 18:58:00 EST 2016,Mon Jan 04 19:00:00 EST 2016
35,5,1,27,22.807201,114.450929,22.6476604205,113.8329291344,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:58:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:07:00 EST 2016
1,35,1,41,22.564249,113.930897,22.571788,113.920904,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:01:00 EST 2016
1,29,1,38,22.6279945585,113.8518333435,22.5308320943,114.0147185326,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:15:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
1,35,1,41,22.564249,113.930897,22.571788,113.920904,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:01:00 EST 2016
1,40,1,33,22.5170962329,114.0595436096,22.590881,113.89924,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:13:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:18:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:04:00 EST 2016
25,11,1,24,22.9509,113.8729,22.8021,113.78758,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:25:00 EST 2016
1,40,1,23,22.5170962329,114.0595436096,22.8065,113.78397,Mon Jan 04 18:59:00 EST 2016,Mon Jan 04 19:33:00 EST 2016
1,40,1,35,22.5170962329,114.0595436096,22.564249,113.930897,Mon Jan 04 19:00:00 EST 2016,Mon Jan 04 19:12:00 EST 2016
32,15,1,62,23.1544868492,113.3739280701,23.1399,113.3999,Mon Jan 04 19:00:00 EST 2016,Mon Jan 04 19:06:00 EST 2016
1,38,1,40,22.5308320943,114.0147185326,22.5170962329,114.0595436096,Mon Jan 04 19:00:00 EST 2016,Mon Jan 04 19:16:00 EST 2016
1,8,1,10,23.1199760132,113.5650086403,23.08033,113.59615,Mon Jan 04 19:00:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 19:00:00 EST 2016,Mon Jan 04 19:17:00 EST 2016
1,20,1,24,22.8248822268,113.702852726,22.8021,113.78758,Mon Jan 04 19:00:00 EST 2016,Mon Jan 04 19:08:00 EST 2016
48,7,1,17,22.6789655132,113.9478349686,22.92997,113.68343,Mon Jan 04 19:01:00 EST 2016,Mon Jan 04 19:40:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 19:01:00 EST 2016,Mon Jan 04 19:12:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 19:01:00 EST 2016,Mon Jan 04 19:06:00 EST 2016
29,8,1,12,23.2193112069,113.4754550457,23.0436023367,113.6457753181,Mon Jan 04 19:01:00 EST 2016,Mon Jan 04 19:30:00 EST 2016
28,25,1,15,22.3827777182,113.3519339561,22.9752063091,113.6992263794,Mon Jan 04 19:01:00 EST 2016,Mon Jan 04 20:25:00 EST 2016
1,29,1,27,22.6279945585,113.8518333435,22.6476604205,113.8329291344,Mon Jan 04 19:02:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
1,16,1,24,22.9752063091,113.6992263794,22.8021,113.78758,Mon Jan 04 19:02:00 EST 2016,Mon Jan 04 19:25:00 EST 2016
1,20,1,26,22.8248822268,113.702852726,22.73383,113.84667,Mon Jan 04 19:02:00 EST 2016,Mon Jan 04 19:15:00 EST 2016
31,7,1,8,23.22376,113.2978,23.1199760132,113.5650086403,Mon Jan 04 19:02:00 EST 2016,Mon Jan 04 19:33:00 EST 2016
49,4,1,27,22.6832023393,114.0485787392,22.6476604205,113.8329291344,Mon Jan 04 19:02:00 EST 2016,Mon Jan 04 19:21:00 EST 2016
42,1,1,8,23.02540694,113.3299324,23.1199760132,113.5650086403,Mon Jan 04 19:02:00 EST 2016,Mon Jan 04 19:39:00 EST 2016
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 19:03:00 EST 2016,Mon Jan 04 19:05:00 EST 2016
37,6,1,40,22.8064,113.6323,22.5170962329,114.0595436096,Mon Jan 04 19:03:00 EST 2016,Mon Jan 04 19:52:00 EST 2016
1,37,1,29,22.5373526817,114.0117573738,22.6279945585,113.8518333435,Mon Jan 04 19:03:00 EST 2016,Mon Jan 04 19:19:00 EST 2016
74,3,1,16,24.72950513,113.6088378,22.9752063091,113.6992263794,Mon Jan 04 19:03:00 EST 2016,Mon Jan 04 22:00:00 EST 2016
63,19,1,60,22.84726771,113.6753775,23.1443259191,113.398604393,Mon Jan 04 19:03:00 EST 2016,Mon Jan 04 19:47:00 EST 2016
1,19,1,17,22.8277697001,113.6984324455,22.92997,113.68343,Mon Jan 04 19:03:00 EST 2016,Mon Jan 04 19:14:00 EST 2016
1,28,1,30,22.6476604205,113.8329291344,22.6279945585,113.8518333435,Mon Jan 04 19:04:00 EST 2016,Mon Jan 04 19:06:00 EST 2016
1,28,1,36,22.6476604205,113.8329291344,22.56433,113.92952,Mon Jan 04 19:04:00 EST 2016,Mon Jan 04 19:15:00 EST 2016
1,16,1,24,22.9752063091,113.6992263794,22.8021,113.78758,Mon Jan 04 19:04:00 EST 2016,Mon Jan 04 19:24:00 EST 2016
28,11,1,13,22.8392003288,113.300242424,23.0154620538,113.6782407761,Mon Jan 04 19:05:00 EST 2016,Mon Jan 04 20:03:00 EST 2016
1,16,1,30,22.9752063091,113.6992263794,22.6279945585,113.8518333435,Mon Jan 04 19:05:00 EST 2016,Mon Jan 04 19:39:00 EST 2016
6,21,1,24,22.7496,113.4821,22.8021,113.78758,Mon Jan 04 19:05:00 EST 2016,Mon Jan 04 19:33:00 EST 2016
32,2,1,62,23.1665605835,113.2203984261,23.1399,113.3999,Mon Jan 04 19:05:00 EST 2016,Mon Jan 04 19:25:00 EST 2016
1,28,1,36,22.6476604205,113.8329291344,22.56433,113.92952,Mon Jan 04 19:06:00 EST 2016,Mon Jan 04 19:16:00 EST 2016
34,10,1,62,23.3524213974,113.277733326,23.1399,113.3999,Mon Jan 04 19:06:00 EST 2016,Mon Jan 04 19:37:00 EST 2016
1,33,1,29,22.590881,113.89924,22.6279945585,113.8518333435,Mon Jan 04 19:06:00 EST 2016,Mon Jan 04 19:14:00 EST 2016
1,19,1,15,22.8277697001,113.6984324455,22.9752063091,113.6992263794,Mon Jan 04 19:06:00 EST 2016,Mon Jan 04 19:20:00 EST 2016
6,54,1,15,22.6383,113.44408,22.9752063091,113.6992263794,Mon Jan 04 19:07:00 EST 2016,Mon Jan 04 19:53:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 19:07:00 EST 2016,Mon Jan 04 19:25:00 EST 2016
48,9,1,25,22.686845113,113.9702153206,22.73598,113.84722,Mon Jan 04 19:08:00 EST 2016,Mon Jan 04 19:27:00 EST 2016
1,10,1,12,23.08033,113.59615,23.0436023367,113.6457753181,Mon Jan 04 19:09:00 EST 2016,Mon Jan 04 19:17:00 EST 2016
1,8,1,16,23.1199760132,113.5650086403,22.9752063091,113.6992263794,Mon Jan 04 19:09:00 EST 2016,Mon Jan 04 19:24:00 EST 2016
